"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2011","Waterford City","Age 2","Males","Number","352"
"Population","2011","Waterford City","Age 2","Females","Number","349"
"Population","2011","Waterford City","Age 2","Both Sexes","Number","701"
"Population","2011","Waterford City","Age 3","Males","Number","336"
"Population","2011","Waterford City","Age 3","Females","Number","317"
"Population","2011","Waterford City","Age 3","Both Sexes","Number","653"
"Population","2011","Waterford City","Age 4","Males","Number","298"
"Population","2011","Waterford City","Age 4","Females","Number","313"
"Population","2011","Waterford City","Age 4","Both Sexes","Number","611"
"Population","2011","Waterford City","Age 5","Males","Number","294"
"Population","2011","Waterford City","Age 5","Females","Number","310"
"Population","2011","Waterford City","Age 5","Both Sexes","Number","604"
"Population","2011","Waterford City","Age 6","Males","Number","312"
"Population","2011","Waterford City","Age 6","Females","Number","336"
"Population","2011","Waterford City","Age 6","Both Sexes","Number","648"
"Population","2011","Waterford City","Age 7","Males","Number","299"
"Population","2011","Waterford City","Age 7","Females","Number","282"
"Population","2011","Waterford City","Age 7","Both Sexes","Number","581"
"Population","2011","Waterford City","Age 8","Males","Number","333"
"Population","2011","Waterford City","Age 8","Females","Number","279"
"Population","2011","Waterford City","Age 8","Both Sexes","Number","612"
"Population","2011","Waterford City","Age 9","Males","Number","325"
"Population","2011","Waterford City","Age 9","Females","Number","310"
"Population","2011","Waterford City","Age 9","Both Sexes","Number","635"
"Population","2011","Waterford City","Age 10","Males","Number","298"
"Population","2011","Waterford City","Age 10","Females","Number","252"
"Population","2011","Waterford City","Age 10","Both Sexes","Number","550"
"Population","2011","Waterford City","Age 11","Males","Number","292"
"Population","2011","Waterford City","Age 11","Females","Number","263"
"Population","2011","Waterford City","Age 11","Both Sexes","Number","555"
"Population","2011","Waterford City","Age 12","Males","Number","275"
"Population","2011","Waterford City","Age 12","Females","Number","302"
"Population","2011","Waterford City","Age 12","Both Sexes","Number","577"
"Population","2011","Waterford City","Age 13","Males","Number","302"
"Population","2011","Waterford City","Age 13","Females","Number","240"
"Population","2011","Waterford City","Age 13","Both Sexes","Number","542"
"Population","2011","Waterford City","Age 14","Males","Number","329"
"Population","2011","Waterford City","Age 14","Females","Number","278"
"Population","2011","Waterford City","Age 14","Both Sexes","Number","607"
"Population","2011","Waterford City","Age 15","Males","Number","284"
"Population","2011","Waterford City","Age 15","Females","Number","296"
"Population","2011","Waterford City","Age 15","Both Sexes","Number","580"
"Population","2011","Waterford City","Age 16","Males","Number","264"
"Population","2011","Waterford City","Age 16","Females","Number","276"
"Population","2011","Waterford City","Age 16","Both Sexes","Number","540"
"Population","2011","Waterford City","Age 17","Males","Number","283"
"Population","2011","Waterford City","Age 17","Females","Number","291"
"Population","2011","Waterford City","Age 17","Both Sexes","Number","574"
"Population","2011","Waterford City","Age 18","Males","Number","267"
"Population","2011","Waterford City","Age 18","Females","Number","304"
"Population","2011","Waterford City","Age 18","Both Sexes","Number","571"
"Population","2011","Waterford City","Age 19","Males","Number","336"
"Population","2011","Waterford City","Age 19","Females","Number","340"
"Population","2011","Waterford City","Age 19","Both Sexes","Number","676"
"Population","2011","Waterford City","Age 20-24","Males","Number","1702"
"Population","2011","Waterford City","Age 20-24","Females","Number","1739"
"Population","2011","Waterford City","Age 20-24","Both Sexes","Number","3441"
"Population","2011","Waterford City","Age 25-29","Males","Number","1967"
"Population","2011","Waterford City","Age 25-29","Females","Number","2065"
"Population","2011","Waterford City","Age 25-29","Both Sexes","Number","4032"
"Population","2011","Waterford City","Age 30-34","Males","Number","2012"
"Population","2011","Waterford City","Age 30-34","Females","Number","2073"
"Population","2011","Waterford City","Age 30-34","Both Sexes","Number","4085"
"Population","2011","Waterford City","Age 35-39","Males","Number","1691"
"Population","2011","Waterford City","Age 35-39","Females","Number","1682"
"Population","2011","Waterford City","Age 35-39","Both Sexes","Number","3373"
"Population","2011","Waterford City","Age 40-44","Males","Number","1601"
"Population","2011","Waterford City","Age 40-44","Females","Number","1549"
"Population","2011","Waterford City","Age 40-44","Both Sexes","Number","3150"
"Population","2011","Waterford City","Age 45-49","Males","Number","1513"
"Population","2011","Waterford City","Age 45-49","Females","Number","1539"
"Population","2011","Waterford City","Age 45-49","Both Sexes","Number","3052"
"Population","2011","Waterford City","Age 50-54","Males","Number","1260"
"Population","2011","Waterford City","Age 50-54","Females","Number","1425"
"Population","2011","Waterford City","Age 50-54","Both Sexes","Number","2685"
"Population","2011","Waterford City","Age 55-59","Males","Number","1260"
"Population","2011","Waterford City","Age 55-59","Females","Number","1195"
"Population","2011","Waterford City","Age 55-59","Both Sexes","Number","2455"
"Population","2011","Waterford City","Age 60-64","Males","Number","1095"
"Population","2011","Waterford City","Age 60-64","Females","Number","1106"
"Population","2011","Waterford City","Age 60-64","Both Sexes","Number","2201"
"Population","2011","Waterford City","Age 65-69","Males","Number","934"
"Population","2011","Waterford City","Age 65-69","Females","Number","984"
"Population","2011","Waterford City","Age 65-69","Both Sexes","Number","1918"
"Population","2011","Waterford City","Age 70-74","Males","Number","715"
"Population","2011","Waterford City","Age 70-74","Females","Number","835"
"Population","2011","Waterford City","Age 70-74","Both Sexes","Number","1550"
"Population","2011","Waterford City","Age 75-79","Males","Number","539"
"Population","2011","Waterford City","Age 75-79","Females","Number","670"
"Population","2011","Waterford City","Age 75-79","Both Sexes","Number","1209"
"Population","2011","Waterford City","Age 80-84","Males","Number","289"
"Population","2011","Waterford City","Age 80-84","Females","Number","470"
"Population","2011","Waterford City","Age 80-84","Both Sexes","Number","759"
"Population","2011","Waterford City","Age 85 and over","Males","Number","173"
"Population","2011","Waterford City","Age 85 and over","Females","Number","452"
"Population","2011","Waterford City","Age 85 and over","Both Sexes","Number","625"
"Population","2011","Waterford City","Total","Males","Number","22921"
"Population","2011","Waterford City","Total","Females","Number","23811"
"Population","2011","Waterford City","Total","Both Sexes","Number","46732"
"Population","2011","Waterford County","Age 0","Males","Number","539"
"Population","2011","Waterford County","Age 0","Females","Number","495"
"Population","2011","Waterford County","Age 0","Both Sexes","Number","1034"
"Population","2011","Waterford County","Age 1","Males","Number","532"
"Population","2011","Waterford County","Age 1","Females","Number","506"
"Population","2011","Waterford County","Age 1","Both Sexes","Number","1038"
"Population","2011","Waterford County","Age 2","Males","Number","571"
"Population","2011","Waterford County","Age 2","Females","Number","542"
"Population","2011","Waterford County","Age 2","Both Sexes","Number","1113"
"Population","2011","Waterford County","Age 3","Males","Number","547"
"Population","2011","Waterford County","Age 3","Females","Number","517"
"Population","2011","Waterford County","Age 3","Both Sexes","Number","1064"
"Population","2011","Waterford County","Age 4","Males","Number","572"
"Population","2011","Waterford County","Age 4","Females","Number","478"
"Population","2011","Waterford County","Age 4","Both Sexes","Number","1050"
"Population","2011","Waterford County","Age 5","Males","Number","546"
"Population","2011","Waterford County","Age 5","Females","Number","502"
"Population","2011","Waterford County","Age 5","Both Sexes","Number","1048"
"Population","2011","Waterford County","Age 6","Males","Number","498"
"Population","2011","Waterford County","Age 6","Females","Number","475"
"Population","2011","Waterford County","Age 6","Both Sexes","Number","973"
"Population","2011","Waterford County","Age 7","Males","Number","541"
"Population","2011","Waterford County","Age 7","Females","Number","486"
"Population","2011","Waterford County","Age 7","Both Sexes","Number","1027"
"Population","2011","Waterford County","Age 8","Males","Number","492"
"Population","2011","Waterford County","Age 8","Females","Number","529"
"Population","2011","Waterford County","Age 8","Both Sexes","Number","1021"
"Population","2011","Waterford County","Age 9","Males","Number","495"
"Population","2011","Waterford County","Age 9","Females","Number","490"
"Population","2011","Waterford County","Age 9","Both Sexes","Number","985"
"Population","2011","Waterford County","Age 10","Males","Number","501"
"Population","2011","Waterford County","Age 10","Females","Number","500"
"Population","2011","Waterford County","Age 10","Both Sexes","Number","1001"
"Population","2011","Waterford County","Age 11","Males","Number","527"
"Population","2011","Waterford County","Age 11","Females","Number","493"
"Population","2011","Waterford County","Age 11","Both Sexes","Number","1020"
"Population","2011","Waterford County","Age 12","Males","Number","488"
"Population","2011","Waterford County","Age 12","Females","Number","503"
"Population","2011","Waterford County","Age 12","Both Sexes","Number","991"
"Population","2011","Waterford County","Age 13","Males","Number","527"
"Population","2011","Waterford County","Age 13","Females","Number","472"
"Population","2011","Waterford County","Age 13","Both Sexes","Number","999"
"Population","2011","Waterford County","Age 14","Males","Number","474"
"Population","2011","Waterford County","Age 14","Females","Number","486"
"Population","2011","Waterford County","Age 14","Both Sexes","Number","960"
"Population","2011","Waterford County","Age 15","Males","Number","457"
"Population","2011","Waterford County","Age 15","Females","Number","428"
"Population","2011","Waterford County","Age 15","Both Sexes","Number","885"
"Population","2011","Waterford County","Age 16","Males","Number","469"
"Population","2011","Waterford County","Age 16","Females","Number","432"
"Population","2011","Waterford County","Age 16","Both Sexes","Number","901"
"Population","2011","Waterford County","Age 17","Males","Number","447"
"Population","2011","Waterford County","Age 17","Females","Number","401"
